Author Handle,ID,Age,Like Count,Fetched On,Action,Text
colormerayyy,CpmCK13sHrj-comment-45,59w,0,"""2024-05-15 18:59:18""",comment,Yeah RUDY🔥
k5iveeoutbr,CpmCK13sHrj-comment-46,59w,0,"""2024-05-15 18:59:18""",comment,RR🩸
liahhh.rawww,CpmCK13sHrj-comment-47,59w,0,"""2024-05-15 18:59:18""",comment,Blood🖤🤞🏾
only1wop23,CpmCK13sHrj-comment-48,59w,0,"""2024-05-15 18:59:18""",comment,da baby 🔥❤️
po.peezy,CpmCK13sHrj-comment-49,59w,10,"""2024-05-15 18:59:18""",comment,Yu go against us then it’s fuck Yu 🙌 #doubleR
envytiaa,CpmCK13sHrj-comment-50,59w,0,"""2024-05-15 18:59:18""",comment,🤞🏾
doodiefrm22nd,CpmCK13sHrj-comment-51,59w,0,"""2024-05-15 18:59:18""",comment,🩸🩸🩸
jayyafnf_,CpmCK13sHrj-comment-52,59w,1,"""2024-05-15 18:59:18""",comment,Frontline everyday still gone be standing when da smoke finish 🩸
t3dareaper,CpmCK13sHrj-comment-53,59w,0,"""2024-05-15 18:59:18""",comment,DOUBLE R🩸🖤
kato.shiesty,CpmCK13sHrj-comment-54,59w,0,"""2024-05-15 18:59:18""",comment,🥋🩸
sayycherrish_,CpmCK13sHrj-comment-55,59w,0,"""2024-05-15 18:59:18""",comment,draccc 😍💕
_.pytmyri,CpmCK13sHrj-comment-56,59w,0,"""2024-05-15 18:59:18""",comment,❤️❤️
deshae100k_,CpmCK13sHrj-comment-57,59w,0,"""2024-05-15 18:59:18""",comment,🤓
rts.younginn,CpmCK13sHrj-comment-58,59w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
dattboijuee,CpmCK13sHrj-comment-59,57w,0,"""2024-05-15 18:59:18""",comment,"You a hoe lit nigga , BITCH ASS BOY"
worldstar_promotion_hub,CpmCK13sHrj-comment-60,58w,0,"""2024-05-15 18:59:18""",comment,Check your inbox 📥
worldstar_promotion_hub,CpmCK13sHrj-comment-61,58w,0,"""2024-05-15 18:59:18""",comment,Check your inbox 📥
worldstar_promotion_hub,CpmCK13sHrj-comment-62,58w,0,"""2024-05-15 18:59:18""",comment,"Amazing profile dear❤️
Send me your pics/video for promotion and shoutout
I have done your story 😘"
alealoisio_,CpmCK13sHrj-comment-63,58w,0,"""2024-05-15 18:59:18""",comment,Please check your inbox 💬💬
wtbestart,CpmCK13sHrj-comment-68,59w,0,"""2024-05-15 18:59:18""",comment,"I RENDER THE FOLLOWING SERVICES
Cover artwork
Logo
Business cards
3D animated cartoon artwork
Lyrics video
YouTube intro
Full Album track cover
Full motion cover artwork
NFT
3D realistic animated video"
1rugerrudy,CprXZbCsAD6,59w,0,"""2024-05-15 18:59:18""",Post,"Heart of a Lion Mind of a M3n@ce
Mind at ease but im at W@R
No pulling Gimmicks Or
Portraying a image B!t*h im Really Raw🩸
#FreeMyMembers #LLDaGuyz"
kayydontgaf._,CprXZbCsAD6-comment-1,18w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
jareion5l,CprXZbCsAD6-comment-2,41w,0,"""2024-05-15 18:59:18""",comment,Pressure 🩸🩸
eliana_0.01,CprXZbCsAD6-comment-3,58w,0,"""2024-05-15 18:59:18""",comment,PROMOTE IT ON @imarmoryuvii ✅
alealoisio_,CprXZbCsAD6-comment-4,58w,0,"""2024-05-15 18:59:18""",comment,@1rugerrudy DM @CROWN.RECORDS_ 🎸5.1M
alealoisio_,CprXZbCsAD6-comment-5,58w,0,"""2024-05-15 18:59:18""",comment,@1rugerrudy DM @CROWN.RECORDS_ 🎸5.1M
sgsmeezy,CprXZbCsAD6-comment-6,58w,0,"""2024-05-15 18:59:18""",comment,Double R
girlthatsshane,CprXZbCsAD6-comment-7,58w,0,"""2024-05-15 18:59:18""",comment,❤️
jackboiiced,CprXZbCsAD6-comment-8,58w,0,"""2024-05-15 18:59:18""",comment,🩸🤞🏾👣
kayslime103,CprXZbCsAD6-comment-9,58w,0,"""2024-05-15 18:59:18""",comment,If you love me send the drop ‼️💯🩸🩸🩸
sdamenace2._,CprXZbCsAD6-comment-10,58w,0,"""2024-05-15 18:59:18""",comment,🥹😍
blogplugtv,CprXZbCsAD6-comment-11,58w,0,"""2024-05-15 18:59:18""",comment,🔥
blogplugtv,CprXZbCsAD6-comment-12,58w,0,"""2024-05-15 18:59:18""",comment,🔥
blogplugtv,CprXZbCsAD6-comment-13,58w,0,"""2024-05-15 18:59:18""",comment,Check DM’s 🔥
littytalk1,CprXZbCsAD6-comment-14,58w,0,"""2024-05-15 18:59:18""",comment,RR
trenchlivinnnjay_,CprXZbCsAD6-comment-15,58w,0,"""2024-05-15 18:59:18""",comment,❤️
backendvtae,CprXZbCsAD6-comment-16,58w,0,"""2024-05-15 18:59:18""",comment,double r🔥
yall.luv.jla,CprXZbCsAD6-comment-17,58w,0,"""2024-05-15 18:59:18""",comment,RR❤️
lahslat,CprXZbCsAD6-comment-18,58w,0,"""2024-05-15 18:59:18""",comment,Ru🔥
xclusivebraatt,CprXZbCsAD6-comment-19,58w,0,"""2024-05-15 18:59:18""",comment,❤️
menace.6k,CprXZbCsAD6-comment-20,58w,0,"""2024-05-15 18:59:18""",comment,RR🩸
64landlord,CprXZbCsAD6-comment-21,58w,0,"""2024-05-15 18:59:18""",comment,rudy boyyy you freshh🔥
1rasi9x_,CprXZbCsAD6-comment-22,58w,0,"""2024-05-15 18:59:18""",comment,〽️🩸
p.h.e.e.l.i.n.g.s,CprXZbCsAD6-comment-23,58w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥PHAMILY❤️‍🔥
daaziaaa_,CprXZbCsAD6-comment-24,58w,1,"""2024-05-15 18:59:18""",comment,That boy nice 😍🔥
brickyard_mal,CprXZbCsAD6-comment-25,58w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
ap.deejay,CprXZbCsAD6-comment-26,58w,0,"""2024-05-15 18:59:18""",comment,💚💚
gtfdree,CprXZbCsAD6-comment-27,58w,0,"""2024-05-15 18:59:18""",comment,🖤
itssmatt_,CprXZbCsAD6-comment-28,58w,0,"""2024-05-15 18:59:18""",comment,RR MY BRUDDA
bla8cc,CprXZbCsAD6-comment-29,58w,0,"""2024-05-15 18:59:18""",comment,🧡
lasshaee_,CprXZbCsAD6-comment-30,58w,1,"""2024-05-15 18:59:18""",comment,❤️🤞🏾
asif.k211,CprXZbCsAD6-comment-31,58w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
joker.sickass,CprXZbCsAD6-comment-32,58w,1,"""2024-05-15 18:59:18""",comment,💜
2real_jayboy,CprXZbCsAD6-comment-33,58w,0,"""2024-05-15 18:59:18""",comment,🩸
davinieonnaa___,CprXZbCsAD6-comment-34,58w,0,"""2024-05-15 18:59:18""",comment,cleannnn❤️🔥
christonoutdamall,CprXZbCsAD6-comment-35,59w,1,"""2024-05-15 18:59:18""",comment,🔥
61scarfofrn,CprXZbCsAD6-comment-36,59w,1,"""2024-05-15 18:59:18""",comment,Tryna FUCK around & get a bag off a rapping !!
kingg_razi,CprXZbCsAD6-comment-37,59w,1,"""2024-05-15 18:59:18""",comment,🖤🩸
bbyblow4l,CprXZbCsAD6-comment-38,59w,0,"""2024-05-15 18:59:18""",comment,🩸🩸🀄️
presidentialjuiicee,CprXZbCsAD6-comment-39,59w,0,"""2024-05-15 18:59:18""",comment,Him⭐️🔥
_.ttray,CprXZbCsAD6-comment-40,59w,1,"""2024-05-15 18:59:18""",comment,🖤
only1wop23,CprXZbCsAD6-comment-41,59w,1,"""2024-05-15 18:59:18""",comment,Ok bx 🧡
ycn_stunna,CprXZbCsAD6-comment-42,59w,0,"""2024-05-15 18:59:18""",comment,❤️
speakinofdee_,CprXZbCsAD6-comment-43,59w,1,"""2024-05-15 18:59:18""",comment,double R❤️
bigape_marquisss,CprXZbCsAD6-comment-44,59w,0,"""2024-05-15 18:59:18""",comment,💜
slymfukit,CprXZbCsAD6-comment-45,59w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
lexrenee___,CprXZbCsAD6-comment-46,59w,1,"""2024-05-15 18:59:18""",comment,🤩🫶🏾
3streets_dreco,CprXZbCsAD6-comment-47,59w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥
tnkadoe,CprXZbCsAD6-comment-48,59w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
markelannn,CprXZbCsAD6-comment-49,59w,0,"""2024-05-15 18:59:18""",comment,fly guy
camchords,CprXZbCsAD6-comment-50,59w,1,"""2024-05-15 18:59:18""",comment,Nah fr put it on doe 💎💡🩸
mgequion_,CprXZbCsAD6-comment-51,59w,0,"""2024-05-15 18:59:18""",comment,🩸❤️
killswitch0sama_,CprXZbCsAD6-comment-52,59w,1,"""2024-05-15 18:59:18""",comment,❤️
lilbandz5900,CprXZbCsAD6-comment-53,59w,0,"""2024-05-15 18:59:18""",comment,❤️❤️🩸❤️
mr.man_french,CprXZbCsAD6-comment-54,59w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
cainmodeyungin,CprXZbCsAD6-comment-55,59w,0,"""2024-05-15 18:59:18""",comment,🖤
ibleed3,CprXZbCsAD6-comment-56,59w,0,"""2024-05-15 18:59:18""",comment,❤️
tcblivin3,CprXZbCsAD6-comment-57,59w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥
asiaagjolie,CprXZbCsAD6-comment-58,59w,0,"""2024-05-15 18:59:18""",comment,❤️
jatdabat,CprXZbCsAD6-comment-59,59w,1,"""2024-05-15 18:59:18""",comment,🦶🏾❤️‍🩹
meezybleeda,CprXZbCsAD6-comment-60,59w,1,"""2024-05-15 18:59:18""",comment,🩸❤️
kingjroc_,CprXZbCsAD6-comment-61,59w,1,"""2024-05-15 18:59:18""",comment,🩸🧟‍♂️
dshaee_,CprXZbCsAD6-comment-62,59w,0,"""2024-05-15 18:59:18""",comment,😍😍😍😍
wlb.dee2x,CprXZbCsAD6-comment-63,59w,0,"""2024-05-15 18:59:18""",comment,Double R
blockbaby.54,CprXZbCsAD6-comment-64,59w,1,"""2024-05-15 18:59:18""",comment,❤️❤️🙌
sayycherrish_,CprXZbCsAD6-comment-65,59w,1,"""2024-05-15 18:59:18""",comment,freshy 💕🔥
_mj3x_,CprXZbCsAD6-comment-66,59w,1,"""2024-05-15 18:59:18""",comment,🤧🧡
kyhradanielle,CprXZbCsAD6-comment-67,59w,1,"""2024-05-15 18:59:18""",comment,❤️❤️
envytiaa,CprXZbCsAD6-comment-68,59w,0,"""2024-05-15 18:59:18""",comment,Dfwt🤞🏾
ytn.joker,CprXZbCsAD6-comment-69,59w,0,"""2024-05-15 18:59:18""",comment,🔥
babyspinna_,CprXZbCsAD6-comment-70,59w,0,"""2024-05-15 18:59:18""",comment,Rudy🩸
_.pytmyri,CprXZbCsAD6-comment-71,59w,1,"""2024-05-15 18:59:18""",comment,My heartttt
ka_hitta,CprXZbCsAD6-comment-72,59w,0,"""2024-05-15 18:59:18""",comment,RR🩸🖤
tg4l_jayyyy,CprXZbCsAD6-comment-73,59w,1,"""2024-05-15 18:59:18""",comment,🩸
itchyy700,CprXZbCsAD6-comment-74,59w,0,"""2024-05-15 18:59:18""",comment,RR❤️‍🔥
tyreemode,CprXZbCsAD6-comment-75,59w,0,"""2024-05-15 18:59:18""",comment,🖤🩸
alealoisio_,CprXZbCsAD6-comment-76,58w,0,"""2024-05-15 18:59:18""",comment,Please check your inbox 💬💬
nidi.choudhary3,CprXZbCsAD6-comment-77,58w,0,"""2024-05-15 18:59:18""",comment,Dm now @THEBILLBOARDSRECORDS ❤️
world_promo_academy,CprXZbCsAD6-comment-78,58w,0,"""2024-05-15 18:59:18""",comment,Please check your inbox 📥
1rugerrudy,CqDOlo4upTt,57w,0,"""2024-05-15 18:59:18""",Post,RUGER 5.7 🔥🔥OUT NOW ON ALL PLATFORMS🤝🏾 3rd Project 🥉 The Process Continues @applemusic @spotify @youtube @iheartradio etc. #10 TRACKS 🩸SMACKER MUSIC !!! STRICTLY FOR THEM SMACKERS 💥💥💥🧟‍♂️🧟‍♂️ MURDA MUSIC BE THE GENERAL #DRILLMUSIC 🗣️🗣️ S/O @camchords @givemtheworkz_ @prodhenry8 @say.terrelle @highlightlifemedia #FREEMYMEMBERS #LLDaGuyz #HighLightLife #OUTNOW MERCH WILL BE AVAILABLE SOON 5.7
kayydontgaf._,CqDOlo4upTt-comment-1,18w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥hard !
anju_kp36,CqDOlo4upTt-comment-2,48w,0,"""2024-05-15 18:59:18""",comment,Dm on ❤️ @Thebillboardsrecords
lkjayyy,CqDOlo4upTt-comment-3,54w,0,"""2024-05-15 18:59:18""",comment,Check ya dm asap brody 🤞🏾
official_pinki_g,CqDOlo4upTt-comment-4,56w,0,"""2024-05-15 18:59:18""",comment,DM ON💬 @THEBILLBOARDSRECORDS
itmraj28,CqDOlo4upTt-comment-5,56w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
florida_tallent,CqDOlo4upTt-comment-6,56w,0,"""2024-05-15 18:59:18""",comment,Check inbox 🔥🔥🔥🔥🔥🔥
_max_promo,CqDOlo4upTt-comment-7,57w,0,"""2024-05-15 18:59:18""",comment,Check Your inbox massage request 🔥✅✅✅✅🔥🔥🔥🔥
jamesbond946056,CqDOlo4upTt-comment-8,57w,0,"""2024-05-15 18:59:18""",comment,DM ON 🎤💥@thebillboardsrecords
mcarbindustries,CqDOlo4upTt-comment-9,57w,0,"""2024-05-15 18:59:18""",comment,"Peep ya DMs, let’s network 📲"
iam_mathinz001,CqDOlo4upTt-comment-10,57w,0,"""2024-05-15 18:59:18""",comment,"Yo champ I think I might have a business proposal for you… your looks are ✝️ 💖 positive I’ve checked your timeline and I
think we can use your influence…HMU, let’s stack up for this New Year period! 🅿️💯💸"
lihbray_,CqDOlo4upTt-comment-11,57w,0,"""2024-05-15 18:59:18""",comment,🔥
blitzemsavage,CqDOlo4upTt-comment-12,57w,0,"""2024-05-15 18:59:18""",comment,🔥
dm_expart,CqDOlo4upTt-comment-13,57w,0,"""2024-05-15 18:59:18""",comment,Check Your inbox massage request 🔥✅✅✅✅🔥🔥🔥🔥🔥
paperroutep,CqDOlo4upTt-comment-14,57w,0,"""2024-05-15 18:59:18""",comment,Free Yoshi I’m glad the truth finally came out @lityoshi_
slowdownmotion7,CqDOlo4upTt-comment-15,57w,0,"""2024-05-15 18:59:18""",comment,🤞🏽🩸🩸
sheena_buchanan_1,CqDOlo4upTt-comment-16,57w,0,"""2024-05-15 18:59:18""",comment,🩸
myrah.savageee,CqDOlo4upTt-comment-17,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥 whole album pressha
lahclaude,CqDOlo4upTt-comment-18,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
fm.koe,CqDOlo4upTt-comment-19,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
jacob_worldcool,CqDOlo4upTt-comment-20,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
daesoma_,CqDOlo4upTt-comment-21,57w,0,"""2024-05-15 18:59:18""",comment,🔥
onlythefamilyotf2.0,CqDOlo4upTt-comment-22,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
onlythefamilyotf2.0,CqDOlo4upTt-comment-23,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
ka_hitta,CqDOlo4upTt-comment-24,57w,0,"""2024-05-15 18:59:18""",comment,🩸🖤
insane_ben2x,CqDOlo4upTt-comment-25,57w,0,"""2024-05-15 18:59:18""",comment,🔥
onlybshayy,CqDOlo4upTt-comment-26,57w,1,"""2024-05-15 18:59:18""",comment,they know who really living ts ❤️‍🔥❤️‍🔥❤️‍🔥
idomhy_shyt,CqDOlo4upTt-comment-27,57w,1,"""2024-05-15 18:59:18""",comment,Ok 🔥🔥🔥
babyspinna_,CqDOlo4upTt-comment-28,57w,0,"""2024-05-15 18:59:18""",comment,🩸
iongotnopicks,CqDOlo4upTt-comment-29,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
structuredsounds,CqDOlo4upTt-comment-30,57w,0,"""2024-05-15 18:59:18""",comment,PRESSURE TAPE RECORDED AT @structuredsounds 🎛️💎💡
artemesee,CqDOlo4upTt-comment-31,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
champbadasss,CqDOlo4upTt-comment-32,57w,0,"""2024-05-15 18:59:18""",comment,👏
slymfukit,CqDOlo4upTt-comment-33,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
littytalk1,CqDOlo4upTt-comment-34,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
yktv_bran,CqDOlo4upTt-comment-35,57w,0,"""2024-05-15 18:59:18""",comment,🔥🩸
kingjroc_,CqDOlo4upTt-comment-36,57w,2,"""2024-05-15 18:59:18""",comment,#4 Like Dat On Repeat 🔥🔥🔥🩸
40lidae,CqDOlo4upTt-comment-37,57w,1,"""2024-05-15 18:59:18""",comment,BigR🀄️
sb4l.marcus,CqDOlo4upTt-comment-38,57w,0,"""2024-05-15 18:59:18""",comment,Flu 😷🔥
meezybleeda,CqDOlo4upTt-comment-39,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥❤️
bbyblow4l,CqDOlo4upTt-comment-40,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
bigsteppaa5_,CqDOlo4upTt-comment-41,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
nolimitm97,CqDOlo4upTt-comment-42,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
kbgotalldaswag,CqDOlo4upTt-comment-43,57w,0,"""2024-05-15 18:59:18""",comment,Yawp we onat🤞pressure🔥 ❌🧢
tazoutdatmall,CqDOlo4upTt-comment-44,57w,0,"""2024-05-15 18:59:18""",comment,🔥
61scarfofrn,CqDOlo4upTt-comment-45,57w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥❤️‍🔥❤️‍🔥
davinieonnaa___,CqDOlo4upTt-comment-46,57w,0,"""2024-05-15 18:59:18""",comment,❤️🔥❤️🔥
_1doodie,CqDOlo4upTt-comment-47,57w,1,"""2024-05-15 18:59:18""",comment,Prada you Nigga Go up on they ass🩸
tooleypos,CqDOlo4upTt-comment-48,57w,1,"""2024-05-15 18:59:18""",comment,certified ✅❤️‍🔥
peso.chriis,CqDOlo4upTt-comment-49,57w,0,"""2024-05-15 18:59:18""",comment,🔥🩸
oakboijermaine,CqDOlo4upTt-comment-50,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
kayslime103,CqDOlo4upTt-comment-51,57w,0,"""2024-05-15 18:59:18""",comment,Free Lit Yoshi 🙌🏿
forever.frontstreet,CqDOlo4upTt-comment-52,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥shitchea tmu den
tropdavinci,CqDOlo4upTt-comment-53,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
directedby5ive,CqDOlo4upTt-comment-54,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
prodbypone,CqDOlo4upTt-comment-55,57w,0,"""2024-05-15 18:59:18""",comment,Fosho🔥🔥🔥
presidentialjuiicee,CqDOlo4upTt-comment-56,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥😮‍💨
luhduefrmda5,CqDOlo4upTt-comment-57,57w,0,"""2024-05-15 18:59:18""",comment,💜⚡️
mazereckless,CqDOlo4upTt-comment-58,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
tg4l_jayyyy,CqDOlo4upTt-comment-59,57w,1,"""2024-05-15 18:59:18""",comment,🔥
wavyrivi,CqDOlo4upTt-comment-60,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
1tmhjoker,CqDOlo4upTt-comment-61,57w,1,"""2024-05-15 18:59:18""",comment,✅❤️‍🔥
colbylotv_,CqDOlo4upTt-comment-62,57w,1,"""2024-05-15 18:59:18""",comment,🔊🔊🔊
sayycherrish_,CqDOlo4upTt-comment-63,57w,1,"""2024-05-15 18:59:18""",comment,💕🔥🩸
highlightlifemedia,CqDOlo4upTt-comment-64,57w,1,"""2024-05-15 18:59:18""",comment,glad to be able to make the cover perfect for you and knock out interview to start your press run 💯💡💎
hotboytrapp_,CqDOlo4upTt-comment-65,57w,3,"""2024-05-15 18:59:18""",comment,Nigga u Gon blow this all I bump in the whip straight double R 💯🦍 I'm still on that hook 3 hard na some mo smoke keep going bro I use to be wit tyreco and Diddy all da time when we was thugging in that park @1rugerrudy keep stepping and breaking they necks u up next to blow homie💯💯💯💯
gno3x_,CqDOlo4upTt-comment-66,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
1mercybeatz,CqDOlo4upTt-comment-67,57w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
dshaee_,CqDOlo4upTt-comment-68,57w,1,"""2024-05-15 18:59:18""",comment,🙌🔥
tcblivin3,CqDOlo4upTt-comment-69,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
say.terrelle,CqDOlo4upTt-comment-70,57w,1,"""2024-05-15 18:59:18""",comment,🏆🏆🏆👨🏽‍🦯👨🏽‍🦯👨🏽‍🦯
jayyafnf_,CqDOlo4upTt-comment-71,57w,2,"""2024-05-15 18:59:18""",comment,Niggas swear they hard till it’s hard to get off da koncrete 🔥💥😹
joe.dirt6,CqDOlo4upTt-comment-72,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥
lilstank4x,CqDOlo4upTt-comment-73,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
drakepaperchaser,CqDOlo4upTt-comment-74,57w,0,"""2024-05-15 18:59:18""",comment,Double R🔥
givemtheworkz_,CqDOlo4upTt-comment-75,57w,1,"""2024-05-15 18:59:18""",comment,🌎🔥🎵⚡️‼️
prodhenry8,CqDOlo4upTt-comment-76,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
joshfrm318,CqDOlo4upTt-comment-77,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
camchords,CqDOlo4upTt-comment-78,57w,14,"""2024-05-15 18:59:18""",comment,Hit after hit fr they don’t even know how easy it is 😈🤝🏾💡🔥
denise.shia,CqDOlo4upTt-comment-79,57w,1,"""2024-05-15 18:59:18""",comment,🔥🔥🩸
deshae100k_,CqDOlo4upTt-comment-80,57w,1,"""2024-05-15 18:59:18""",comment,😍😍😍
3streets_dreco,CqDOlo4upTt-comment-81,57w,1,"""2024-05-15 18:59:18""",comment,🫶🏽
lilbandz5900,CqDOlo4upTt-comment-82,57w,1,"""2024-05-15 18:59:18""",comment,🩸🔥🔥🔥🔥🔥🧡
60facedyapatna,CqDOlo4upTt-comment-83,57w,1,"""2024-05-15 18:59:18""",comment,Up rn listening to all them😂🩸
_birdstationq,CqDOlo4upTt-comment-84,57w,1,"""2024-05-15 18:59:18""",comment,BIRDSTATION BABY‼️
suhel_ahmed_dm,CqDOlo4upTt-comment-85,44w,0,"""2024-05-15 18:59:18""",comment,Check your inbox Plz
squirting_drippingwett,CqDOlo4upTt-comment-86,49w,0,"""2024-05-15 18:59:18""",comment,🕹Yo fam…. Actually I was strolling through my explore I think I might have a proposal for you✅….I’ve checked your timeline and I think we use your influence…. DM me “𝗔𝗦𝗔𝗣” let's Stack 💪🏽💸💯
lildawgmusic,CqDOlo4upTt-comment-87,51w,0,"""2024-05-15 18:59:18""",comment,Check inbox gang let's go up⭐📸
richard_paid_savage01,CqDOlo4upTt-comment-88,53w,0,"""2024-05-15 18:59:18""",comment,"Hello, I’m Richard sorry i slide into your Dm. I have a special package i would like to let you know about for any honest and lucky person to hit me up Let me know if you are interested so i proceed."
king_carter077,CqDOlo4upTt-comment-91,53w,0,"""2024-05-15 18:59:18""",comment,"Hey what'sup!!!
Sorry for the random approach I was going
through your page and you have some clean pics
And an amazing personality Listen I've been
working on a huge project with some of the top
influencers in America & Canada from what I'd
see you would be the perfect match Dm Me ASAP
if you're interested 📈💫"
dmrhidoyahmed1412,CqDOlo4upTt-comment-92,54w,0,"""2024-05-15 18:59:18""",comment,Brother please check your inbox massage
rapslang,CqDOlo4upTt-comment-93,57w,0,"""2024-05-15 18:59:18""",comment,Check your DM! Let’s work🚨🚨
1rugerrudy,C1WXZQlOi3Q,17w,0,"""2024-05-15 18:59:18""",Reel,The Grind Dont Stop Working EveryDay🩸 @hv3visual_ 💪🏾💯
teflonjq,C1WXZQlOi3Q-comment-1,17w,0,"""2024-05-15 18:59:18""",comment,🩸🔒
nuwhop___,C1WXZQlOi3Q-comment-2,17w,0,"""2024-05-15 18:59:18""",comment,Tmu
bbyblow4l,C1WXZQlOi3Q-comment-3,17w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
1rugerrudy,CkwjrIbP2cX,76w,0,"""2024-05-15 18:59:18""",Reel,CITY RED 🩸 #OUTNOW 🔥 #LINKINBIO 🧟‍♂️THE GOOD BAD GUY ON ALL PLATFORMS #STRHATS🎩
kcamp1kk,CkwjrIbP2cX-comment-1,59w,1,"""2024-05-15 18:59:18""",comment,blrrd blrrd 🔥🔥
promo_music_00013,CkwjrIbP2cX-comment-2,66w,0,"""2024-05-15 18:59:18""",comment,DM 🎤 @thebillboardsrecords
jaydann3x,CkwjrIbP2cX-comment-3,70w,0,"""2024-05-15 18:59:18""",comment,THE CITY A BIG FAMILY NA💚🧡💜🕸🩸
btd.daedae4x,CkwjrIbP2cX-comment-4,70w,0,"""2024-05-15 18:59:18""",comment,🩸
batonrouge.king.kingj,CkwjrIbP2cX-comment-5,71w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥🐲❤️‍🔥
babyyshvn,CkwjrIbP2cX-comment-6,72w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
canada.world_,CkwjrIbP2cX-comment-7,72w,0,"""2024-05-15 18:59:18""",comment,Promote it on @warner_records
md_rowshonali,CkwjrIbP2cX-comment-8,72w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
thehiphopgrove,CkwjrIbP2cX-comment-9,73w,0,"""2024-05-15 18:59:18""",comment,Yo check your dm🔥
ebk.lifoe,CkwjrIbP2cX-comment-10,73w,1,"""2024-05-15 18:59:18""",comment,This my shi on b🤣🩸🩸
mdrowshona24,CkwjrIbP2cX-comment-11,73w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥🔥🔥
billboard_gandhi_48,CkwjrIbP2cX-comment-12,73w,0,"""2024-05-15 18:59:18""",comment,Dm us 🔥 @THEBILLBOARDSRECORDS
1rugerrudy,Cl9Zh_qJG3H,72w,0,"""2024-05-15 18:59:18""",Reel,FRONT LINE WITH THAT 4 INCH 🩸 CERTIFIED 🔥🔥 OFFICIAL MUSIC VIDEO #OUTNOW 💯 FT @teflon.webbie X @cobleeda_ X @realbleeda_ #12 on #TGBG LINK IN MY BIO ! 🚦 SHOT BY @directedx5ivee 🤝 🎛️ @audio_abuse
kcamp1kk,Cl9Zh_qJG3H-comment-1,59w,0,"""2024-05-15 18:59:18""",comment,🔥
500kyoungannbx_,Cl9Zh_qJG3H-comment-2,64w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥
hunchok56,Cl9Zh_qJG3H-comment-3,68w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥🔥❤️
ycn_stunna,Cl9Zh_qJG3H-comment-4,70w,0,"""2024-05-15 18:59:18""",comment,🔥❗️
itssalmandm,Cl9Zh_qJG3H-comment-5,70w,0,"""2024-05-15 18:59:18""",comment,Bro kindly check my message
4upromotion,Cl9Zh_qJG3H-comment-6,70w,0,"""2024-05-15 18:59:18""",comment,Check out my profile
