Author Handle,ID,Age,Like Count,Fetched On,Action,Text
welov3realbleeda,C5lVbhvL91C,2w,0,"""2024-05-15 18:59:18""",Reel,Bleeda jackson 🩸😂#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleedamusic#weloverealbleeda #wlrb🩸
welov3realbleeda,C5mIO-txGGu,2w,0,"""2024-05-15 18:59:18""",Reel,LLweb💜#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleedas🩸 #realbleedamusic #wlrb🩸 #weloverealbleeda
welov3realbleeda,C5N3QgFOBCK,4w,0,"""2024-05-15 18:59:18""",Reel,Real rap 💯😂 #realbleeda🎶🎶 #realbleeda🌪️ #realbleeda🅱️ #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleeda #15141819💔
welov3realbleeda,C5nA6z4MbsF,2w,0,"""2024-05-15 18:59:18""",Reel,ЯB he’ll creep up and Leave you dead #wlrb🩸 #weloverealbleeda #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleedaedit
welov3realbleeda,C5nA6z4MbsF-comment-2,2w,2,"""2024-05-15 18:59:18""",comment,@tjayy4x it’s unreleased
welov3realbleeda,C5nA6z4MbsF-comment-4,2w,0,"""2024-05-15 18:59:18""",comment,@wick6kk I copy and paste it frm his page
welov3realbleeda,C5o8wNZMJCA,2w,0,"""2024-05-15 18:59:18""",Reel,Lately dropping tmr #wlrb🩸 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleeda
welov3realbleeda,C5PfwFwMvL1,4w,0,"""2024-05-15 18:59:18""",Reel,😂😂😂 #weloverealbleedaedit #realbleeda🎶🎶 #realbleeda🌪️ #realbleeda🅱️ #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleedaunreleased
welov3realbleeda,C5PfwFwMvL1-comment-2,4w,1,"""2024-05-15 18:59:18""",comment,@kr_2offical truebleeda
welov3realbleeda,C5QgRDbroCW,4w,0,"""2024-05-15 18:59:18""",Reel,Look at dae head lmaoo 😂😂 #realbleeda🎶🎶 #realbleeda🌪️ #realbleedaunreleased #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #welovrealbleeda
welov3realbleeda,C5QndWhrjsR,4w,0,"""2024-05-15 18:59:18""",Reel,4 inch came with that brrrr 💥🤫#realbleeda🎶🎶 #realbleeda🌪️ #realbleeda🅱️ #realbleedaunreleased #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleedaedit
welov3realbleeda,C5rCsGExHsT,2w,0,"""2024-05-15 18:59:18""",Reel,Lately out now link in bio #wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C5sP9eQO2FY,2w,0,"""2024-05-15 18:59:18""",Reel,Take this switch from off me and then put this bx up on you 🩸💯#wlrb #realbleedamusic #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleedaedit #lldembleedas #freedembleedas🩸
welov3realbleeda,C5syXrWOXVP,2w,0,"""2024-05-15 18:59:18""",Reel,🔥🔥🔥🩸#realbleedasnippet #realbleeda #wlrb #weloverealbleeda
welov3realbleeda,C5Sz6bnOey_,3w,0,"""2024-05-15 18:59:18""",Reel,“Dat dead ahh boa” 😂😂😂 #realbleedas🩸 #realbleda #weloverealbleeda #realbleedasnippet #realbleedamusic
welov3realbleeda,C5TC7Fkr9SB,3w,0,"""2024-05-15 18:59:18""",Reel,I be on sum creature Shi walk down and delete a bx 💯🤫#realbleedamusic #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleedasnippet #realbleedatypebeat #weloverealbleeda
welov3realbleeda,C5XMvGQMIPz,3w,0,"""2024-05-15 18:59:18""",Reel,😂😂😂#realbleedas🩸 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #weloverealbleeda #wlrb #lltruebleeda❤️💯 #15141819💔
welov3realbleeda,C5yA6k_LrxX,2w,0,"""2024-05-15 18:59:18""",Reel,Real💯#ll23🕊 #wlrb🩸#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #jaydayoungan #15141819💔 #forever23💙
welov3realbleeda,C5YhKomLWMv,3w,0,"""2024-05-15 18:59:18""",Reel,He gon dead once we run out with that fye me and co co 🩸#realbleeda🩸⚰️ #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda🅱️ #realbleedasnippet #wlrb🩸 #weloverealbleeda
welov3realbleeda,C5YhKomLWMv-comment-2,2w,0,"""2024-05-15 18:59:18""",comment,@paidbygod no
welov3realbleeda,C5yl3kWr_R1,2w,0,"""2024-05-15 18:59:18""",Reel,#wlrb🩸 #weloverealbleeda #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda🌪️
welov3realbleeda,C5ZAg7Fxgur,3w,0,"""2024-05-15 18:59:18""",Reel,Out Na on @realbleeda_ channel 🔥🔥 #realbleedamusic #realbleeda #wlrb🩸 #realbleedatypebeat #weloverealbleeda
welov3realbleeda,C5ZOmYjxPZ3,3w,0,"""2024-05-15 18:59:18""",Reel,Life flashed before my 👀still remember my mama face before she left my side😢🩸#ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleedamusic #wlrb🩸 #weloverealbleeda #15141819💔
welov3realbleeda,C6GbLUJuW2w,1w,0,"""2024-05-15 18:59:18""",Reel,Out now link in bio #wlrb🩸 #weloverealbleeda2 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C6GbLUJuW2w-comment-2,6d,0,"""2024-05-15 18:59:18""",comment,@tazzdondada 🤷🏾‍♂️😂
welov3realbleeda,C6GOSAxO8um,1w,0,"""2024-05-15 18:59:18""",Reel,Same one that you love they a cross you 💔 #lltruebleeda #wlrb🩸 #weloverealbleedaedit #15141819💔 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ
welov3realbleeda,C6JrsQCL_Iu,6d,0,"""2024-05-15 18:59:18""",Reel,#realbleedaunreleased #realbleedasnippet #realbleeda #wlrb🩸 #weloverealbleeda
welov3realbleeda,C6K0KdbMFwf,5d,0,"""2024-05-15 18:59:18""",Reel,Get in the way and watch you d!e fck how a 🥷🏾 feel #realbleedaunreleased #wlrb🩸 #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda #15141819💔
welov3realbleeda,C6RQJR3LToN,3d,0,"""2024-05-15 18:59:18""",Reel,How you wan do it Whatchu wan do ? 🧏🏾‍♂️ #wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #realbleeda🩸 #realbleedasnippet
welov3realbleeda,C6Us-PbM2fA,1d,0,"""2024-05-15 18:59:18""",Reel,🩸🩸🔥 #wlrb #realbleeda #weloverealbleeda #15141819💔
welov3realbleeda,C6WBPGgrcTH,1d,0,"""2024-05-15 18:59:18""",Reel,"Whole lotta wayyyy shii #llbleeda💔 #15141819💔
#wlrb #ʀᴇᴀʟʙʟᴇᴇᴅᴀ #truebleeda"
welov3realbleeda,C6XV9kaslTy,18h,0,"""2024-05-15 18:59:18""",Reel,It’s gon be okay out out now #realbleeda #wlrb #15141819💔 #realbleedamusic
welov3realbleeda,C6XV9kaslTy-comment-2,17h,1,"""2024-05-15 18:59:18""",comment,@heyyy30_ don’t worry the album drops in 2 days
_54dableeda,C0AiBmQsOph,22w,0,"""2024-05-15 18:59:18""",Post,I’m so thankful fa the good & bad could’ve been worse 💜 Life after everything ‼️ #freedemmems🩸 #bleedabizz💯🎋
rugerrudy,C0AiBmQsOph-comment-5,21w,1,"""2024-05-15 18:59:18""",comment,🩸❤️
teenosatan,C0AiBmQsOph-comment-13,22w,0,"""2024-05-15 18:59:18""",comment,👏
_54dableeda,C1TGv7ZMDNR,17w,0,"""2024-05-15 18:59:18""",Post,Long Live The Guys and Free that Gang The Opps Don’t Come This way #bleedabizz💯🎋 #BIGDONDADA💜
rugerrudy,C1TGv7ZMDNR-comment-3,17w,3,"""2024-05-15 18:59:18""",comment,🩸❤️
realbleeda_,C1TGv7ZMDNR-comment-12,17w,9,"""2024-05-15 18:59:18""",comment,🩸🖤
teenosatan,C1TGv7ZMDNR-comment-15,17w,1,"""2024-05-15 18:59:18""",comment,🩸
40lidae,C1TGv7ZMDNR-comment-43,17w,0,"""2024-05-15 18:59:18""",comment,54🀄️
_54dableeda,C5rKSQ9xSj1,2w,0,"""2024-05-15 18:59:18""",Post,I live life too the fullest everyday because you neva know wen it’s your last😣 just stay prayed up 🙏🏾‼️#llbop💔🕊️ #freedaguys⛓ GO…BRAZY🚨
realbleeda_,C5rKSQ9xSj1-comment-1,17h,1,"""2024-05-15 18:59:18""",comment,"🩸🖤
trbrtbtrn"
realbleeda_,C5rKSQ9xSj1-comment-3,2w,5,"""2024-05-15 18:59:18""",comment,🩸🖤
welov3realbleeda,C5rKSQ9xSj1-comment-19,2w,0,"""2024-05-15 18:59:18""",comment,llbop💔🕊️
_54dableeda,Ctk872cMATj,45w,0,"""2024-05-15 18:59:18""",Post,All my bleeda’s🩸 left a stain ⚰️& the ones ain’t here your truly missed 🥀 #54home🎋#bleedabizz🖕🏾
rugerrudy,Ctk872cMATj-comment-76,45w,2,"""2024-05-15 18:59:18""",comment,🩸🩸🩸🩸❤️‍🔥
meezybleeda,Ctk872cMATj-comment-120,45w,0,"""2024-05-15 18:59:18""",comment,Bby Boy🩸
teenosatan,Ctk872cMATj-comment-174,45w,0,"""2024-05-15 18:59:18""",comment,🫶🏾⛓️
_54dableeda,CxRyRdfMHex,32w,0,"""2024-05-15 18:59:18""",Post,#BleedaBizz💯🎋 They know who lay that smack down 🖕🏾🤫 #freedemmems🔓
meezybleeda,CxRyRdfMHex-comment-28,32w,0,"""2024-05-15 18:59:18""",comment,❤️
_54dableeda,CyZZsvbrzUz,28w,0,"""2024-05-15 18:59:18""",Post,I grew up fast living all I knew was drug dealing & zipping 🤐 Nikki’s 🩸#freedemmems💜 #lldaguys🕊
meezybleeda,CyZZsvbrzUz-comment-2,28w,3,"""2024-05-15 18:59:18""",comment,🩸❤️‍🔥
teenosatan,CyZZsvbrzUz-comment-17,28w,0,"""2024-05-15 18:59:18""",comment,🩸🐾
